ticker,source,title,description,published_at,url,full_text,cleaned_text,analysis_text,pos,neg,neu,compound,sentiment
AAPL,The Times of India,Riddhi Kumar reflects on her journey on her birthday: Life has a way of bringing small miracles,"On her birthday, Riddhi Kumar reflects on her simple celebrations, her journaling ritual and the career moments that shaped her path. The actor speaks about perspective, gratitude and the small miracles that define her journey.",2026-02-22,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/riddhi-kumar-reflects-on-her-journey-on-her-birthday-life-has-a-way-of-bringing-small-miracles/articleshow/128677592.cms,"Riddhi Kumar reflects on her journey on her birthday: Life has a way of bringing small miracles On her birthday, Riddhi Kumar reflects on her simple celebrations, her journaling ritual and the career moments that shaped her path. The actor speaks about perspective, gratitude and the small miracles that define her journey.",riddhi kumar reflects on her journey on her birthday life has a way of bringing small miracles on her birthday riddhi kumar reflects on her simple celebrations her journaling ritual and the career moments that shaped her path the actor speaks about perspective gratitude and the small miracles that define her journey,riddhi kumar reflects journey birthday life way bringing small miracles birthday riddhi kumar reflects simple celebrations journaling ritual career moments shaped path actor speaks perspective gratitude small miracles define journey,0.061,0.0,0.939,0.5106,Positive
AAPL,Slashdot.org,How to send a message via satellite on iPhone,"Apple’s satellite features were originally designed for emergencies, allowing iPhone users to contact emergency services when cellular and Wi-Fi coverage is unavailable. With recent versions of iOS, Apple has expanded those capabilities to include sending and…",2026-02-22,https://slashdot.org/firehose.pl?op=view&amp;id=180842386,"How to send a message via satellite on iPhone Apple’s satellite features were originally designed for emergencies, allowing iPhone users to contact emergency services when cellular and Wi-Fi coverage is unavailable. With recent versions of iOS, Apple has expanded those capabilities to include sending and…",how to send a message via satellite on iphone apples satellite features were originally designed for emergencies allowing iphone users to contact emergency services when cellular and wifi coverage is unavailable with recent versions of ios apple has expanded those capabilities to include sending and,send message via satellite iphone apples satellite features originally designed emergencies allowing iphone users contact emergency services cellular wifi coverage unavailable recent versions ios apple expanded capabilities include sending,0.0,0.056,0.944,-0.3818,Negative
AAPL,OregonLive,We compared prices of 20 items at 8 grocery chains and discovered a staggering $76 difference,We compared prices of 20 items at 8 grocery chains and discovered a staggering $76 differenceoregonlive.com,2026-02-22,https://www.oregonlive.com/business/2026/02/we-compared-prices-of-20-items-at-8-grocery-chains-and-discovered-a-staggering-76-difference.html,We compared prices of 20 items at 8 grocery chains and discovered a staggering $76 difference We compared prices of 20 items at 8 grocery chains and discovered a staggering $76 differenceoregonlive.com,we compared prices of 20 items at 8 grocery chains and discovered a staggering 76 difference we compared prices of 20 items at 8 grocery chains and discovered a staggering 76 differenceoregonlivecom,compared prices 20 items 8 grocery chains discovered staggering 76 difference compared prices 20 items 8 grocery chains discovered staggering 76 differenceoregonlivecom,0.0,0.0,1.0,0.0,Neutral
AAPL,OregonLive,Is Trader Joe’s actually cheaper? We bought the same groceries at 8 Portland grocery stores to find out,Is Trader Joe’s actually cheaper? We bought the same groceries at 8 Portland grocery stores to find outoregonlive.com,2026-02-22,https://www.oregonlive.com/business/2026/02/is-trader-joes-actually-cheaper-we-bought-the-same-groceries-at-8-portland-grocery-stores-to-find-out.html,Is Trader Joe’s actually cheaper? We bought the same groceries at 8 Portland grocery stores to find out Is Trader Joe’s actually cheaper? We bought the same groceries at 8 Portland grocery stores to find outoregonlive.com,is trader joes actually cheaper we bought the same groceries at 8 portland grocery stores to find out is trader joes actually cheaper we bought the same groceries at 8 portland grocery stores to find outoregonlivecom,trader joes actually cheaper bought groceries 8 portland grocery stores find trader joes actually cheaper bought groceries 8 portland grocery stores find outoregonlivecom,0.0,0.0,1.0,0.0,Neutral
AAPL,The Times of India,Work on Phase 1 of Kosi-Mechi river linking project commences,"Madhepura: Residents of the Kosi and Seemanchal regions may soon find relief from the perennial flood threat and gain improved irrigation facilities, .",2026-02-22,https://timesofindia.indiatimes.com/city/patna/work-on-phase-1-of-kosi-mechi-river-linking-project-commences/articleshow/128677234.cms,"Work on Phase 1 of Kosi-Mechi river linking project commences Madhepura: Residents of the Kosi and Seemanchal regions may soon find relief from the perennial flood threat and gain improved irrigation facilities, .",work on phase 1 of kosimechi river linking project commences madhepura residents of the kosi and seemanchal regions may soon find relief from the perennial flood threat and gain improved irrigation facilities,work phase 1 kosimechi river linking project commences madhepura residents kosi seemanchal regions may soon find relief perennial flood threat gain improved irrigation facilities,0.234,0.083,0.683,0.7351,Positive
AAPL,Fox News,Jimmy Lai is risking everything for democracy. We can't ignore what China is doing,"Chinese Communist Party destroyed publisher Jimmy Lai through asset freezes, staff arrests and harassment before imposing his prison sentence.",2026-02-22,https://www.foxnews.com/opinion/jimmy-lai-risking-everything-democracy-we-cant-ignore-what-china-doing,"Jimmy Lai is risking everything for democracy. We can't ignore what China is doing Chinese Communist Party destroyed publisher Jimmy Lai through asset freezes, staff arrests and harassment before imposing his prison sentence.",jimmy lai is risking everything for democracy we cant ignore what china is doing chinese communist party destroyed publisher jimmy lai through asset freezes staff arrests and harassment before imposing his prison sentence,jimmy lai risking everything democracy cant ignore china chinese communist party destroyed publisher jimmy lai asset freezes staff arrests harassment imposing prison sentence,0.178,0.366,0.455,-0.8438,Negative
AAPL,Android Authority,"Android apps keep using Apple’s Liquid Glass design, and it’s killing me","Google finally created a bold and beautiful design language, and nobody is using it, not even on Android. This needs to change.",2026-02-22,https://www.androidauthority.com/android-apps-using-liquid-glass-3642290/,"Android apps keep using Apple’s Liquid Glass design, and it’s killing me Google finally created a bold and beautiful design language, and nobody is using it, not even on Android. This needs to change.",android apps keep using apples liquid glass design and its killing me google finally created a bold and beautiful design language and nobody is using it not even on android this needs to change,android apps keep using apples liquid glass design killing google finally created bold beautiful design language nobody using even android needs change,0.198,0.103,0.699,0.4767,Positive
AAPL,Geeky Gadgets,Apple’s Liquid Glass Redesign Linked to Record-Low 45% Adoption Rate,"Apple’s introduction of the “Liquid Glass” design system with iOS 26 has sparked significant debate, as highlighted by Design Lovers below. This redesign represents a major departure from Apple’s historically user-focused approach, emphasizing a glossy, futur…",2026-02-22,https://www.geeky-gadgets.com/apple-liquid-glass-adoption-rate/,"Apple’s Liquid Glass Redesign Linked to Record-Low 45% Adoption Rate Apple’s introduction of the “Liquid Glass” design system with iOS 26 has sparked significant debate, as highlighted by Design Lovers below. This redesign represents a major departure from Apple’s historically user-focused approach, emphasizing a glossy, futur…",apples liquid glass redesign linked to recordlow 45 adoption rate apples introduction of the liquid glass design system with ios 26 has sparked significant debate as highlighted by design lovers below this redesign represents a major departure from apples historically userfocused approach emphasizing a glossy futur,apples liquid glass redesign linked recordlow 45 adoption rate apples introduction liquid glass design system ios 26 sparked significant debate highlighted design lovers redesign represents major departure apples historically userfocused approach emphasizing glossy futur,0.106,0.0,0.894,0.6369,Positive
AAPL,TechRadar,"Neuromancer is just the thing I needed to give me a dark, sci-fi hit while I wait for Cyberpunk 2",Let me introduce you to Neuromancer,2026-02-22,https://www.techradar.com/gaming/neuromancer-is-just-the-thing-i-needed-to-give-me-a-dark-sci-fi-hit-while-i-wait-for-cyberpunk-2,"Neuromancer is just the thing I needed to give me a dark, sci-fi hit while I wait for Cyberpunk 2 Let me introduce you to Neuromancer",neuromancer is just the thing i needed to give me a dark scifi hit while i wait for cyberpunk 2 let me introduce you to neuromancer,neuromancer thing needed give dark scifi hit wait cyberpunk 2 let introduce neuromancer,0.0,0.0,1.0,0.0,Neutral
AAPL,Tom's Hardware UK,Computer History Museum unveils comically large-scale rendition of the 1986 Apple Macintosh Plus — 'Big Mac' celebrates 50th Apple anniversary towering all-in-one's keyboard looks disproportionately huge today,"Despite the whole design being massively scaled up, the monitor doesn’t look more than about 20-inches in diagonal.",2026-02-22,https://www.tomshardware.com/pc-components/case-mods/computer-history-museum-unveils-comically-large-scale-rendition-of-the-1986-apple-macintosh-plus-towering-all-in-ones-keyboard-looks-disproportionately-huge-today,"Computer History Museum unveils comically large-scale rendition of the 1986 Apple Macintosh Plus — 'Big Mac' celebrates 50th Apple anniversary towering all-in-one's keyboard looks disproportionately huge today Despite the whole design being massively scaled up, the monitor doesn’t look more than about 20-inches in diagonal.",computer history museum unveils comically largescale rendition of the 1986 apple macintosh plus big mac celebrates 50th apple anniversary towering allinones keyboard looks disproportionately huge today despite the whole design being massively scaled up the monitor doesnt look more than about 20inches in diagonal,computer history museum unveils comically largescale rendition 1986 apple macintosh plus big mac celebrates 50th apple anniversary towering allinones keyboard looks disproportionately huge today despite whole design massively scaled monitor doesnt look 20inches diagonal,0.125,0.0,0.875,0.7184,Positive
AAPL,Dealnews.com,Arrowhead Outdoor Furniture at Woot: Up to 54% off + free shipping w/ Prime,"With the weather warming up soon, this is a great chance to refresh your outdoor furniture or get some gear for upcoming camping trips. We've pictured the Arrowhead Outdoor Heated Loveseat for $92 (low by $18). Shop Now at Woot! An Amazon Company",2026-02-22,https://www.dealnews.com/Arrowhead-Outdoor-Furniture-at-Woot-Up-to-54-off-free-shipping-w-Prime/21811822.html,"Arrowhead Outdoor Furniture at Woot: Up to 54% off + free shipping w/ Prime With the weather warming up soon, this is a great chance to refresh your outdoor furniture or get some gear for upcoming camping trips. We've pictured the Arrowhead Outdoor Heated Loveseat for $92 (low by $18). Shop Now at Woot! An Amazon Company",arrowhead outdoor furniture at woot up to 54 off free shipping w prime with the weather warming up soon this is a great chance to refresh your outdoor furniture or get some gear for upcoming camping trips weve pictured the arrowhead outdoor heated loveseat for 92 low by 18 shop now at woot an amazon company,arrowhead outdoor furniture woot 54 free shipping w prime weather warming soon great chance refresh outdoor furniture get gear upcoming camping trips weve pictured arrowhead outdoor heated loveseat 92 low 18 shop woot amazon company,0.268,0.031,0.702,0.9349,Positive
AAPL,New York Post,NYC area set for 2 feet of snow in first dangerous blizzard in a decade — when to expect the worst,New York City is facing its first blizzard in more than a decade — as a powerful nor'easter bears down on the northeast.,2026-02-22,https://nypost.com/2026/02/22/us-news/nyc-area-set-to-get-2-feet-of-snow-in-first-dangerous-blizzard-in-a-decade-heres-when-it-starts/,NYC area set for 2 feet of snow in first dangerous blizzard in a decade — when to expect the worst New York City is facing its first blizzard in more than a decade — as a powerful nor'easter bears down on the northeast.,nyc area set for 2 feet of snow in first dangerous blizzard in a decade when to expect the worst new york city is facing its first blizzard in more than a decade as a powerful noreaster bears down on the northeast,nyc area set 2 feet snow first dangerous blizzard decade expect worst new york city facing first blizzard decade powerful noreaster bears northeast,0.057,0.147,0.796,-0.6597,Negative
AAPL,Dealnews.com,Philips Hue Lighting Deals at Woot: Up to 72% off + free shipping w/ Prime,"Save on flood lights, light bars, ceiling lights, bulbs, and more from Philips. We've pictured the Philips Hue 65"" Smart LED TV Backlight for $136 ($161 off). Shop Now at Woot! An Amazon Company",2026-02-22,https://www.dealnews.com/Philips-Hue-Lighting-Deals-at-Woot-Up-to-72-off-free-shipping-w-Prime/21811820.html,"Philips Hue Lighting Deals at Woot: Up to 72% off + free shipping w/ Prime Save on flood lights, light bars, ceiling lights, bulbs, and more from Philips. We've pictured the Philips Hue 65"" Smart LED TV Backlight for $136 ($161 off). Shop Now at Woot! An Amazon Company",philips hue lighting deals at woot up to 72 off free shipping w prime save on flood lights light bars ceiling lights bulbs and more from philips weve pictured the philips hue 65 smart led tv backlight for 136 161 off shop now at woot an amazon company,philips hue lighting deals woot 72 free shipping w prime save flood lights light bars ceiling lights bulbs philips weve pictured philips hue 65 smart led tv backlight 136 161 shop woot amazon company,0.282,0.0,0.718,0.9382,Positive
AAPL,The Times of India,"This river flows in two directions at once, and scientists still can’t fully explain it","The Echimamish River in Manitoba is a rare natural phenomenon, flowing in two directions from a central pond to link the Hayes and Nelson Rivers, both draining to Hudson Bay. This unique bifurcation, influenced by beaver dams and subtle terrain, has historica…",2026-02-22,https://timesofindia.indiatimes.com/etimes/trending/this-river-flows-in-two-directions-at-once-and-scientists-still-cant-fully-explain-it/articleshow/128675975.cms,"This river flows in two directions at once, and scientists still can’t fully explain it The Echimamish River in Manitoba is a rare natural phenomenon, flowing in two directions from a central pond to link the Hayes and Nelson Rivers, both draining to Hudson Bay. This unique bifurcation, influenced by beaver dams and subtle terrain, has historica…",this river flows in two directions at once and scientists still cant fully explain it the echimamish river in manitoba is a rare natural phenomenon flowing in two directions from a central pond to link the hayes and nelson rivers both draining to hudson bay this unique bifurcation influenced by beaver dams and subtle terrain has historica,river flows two directions scientists still cant fully explain echimamish river manitoba rare natural phenomenon flowing two directions central pond link hayes nelson rivers draining hudson bay unique bifurcation influenced beaver dams subtle terrain historica,0.043,0.0,0.957,0.3612,Positive
AAPL,Notebookcheck.net,Lenovo Legion 5i gaming laptop with GeForce RTX 5070 gets $705 discount,"Deal | Courtesy of an ongoing sale on Lenovo's online store, the well-equipped Legion 5i 15 gaming laptop with a 20-core Intel Core Ultra 7 255HX CPU and RTX 5070 Laptop GPU can now be bought with an attractive $705 discount. The QHD gamer sports great perfor…",2026-02-22,https://www.notebookcheck.net/Lenovo-Legion-5i-gaming-laptop-with-GeForce-RTX-5070-gets-705-discount.1231748.0.html,"Lenovo Legion 5i gaming laptop with GeForce RTX 5070 gets $705 discount Deal | Courtesy of an ongoing sale on Lenovo's online store, the well-equipped Legion 5i 15 gaming laptop with a 20-core Intel Core Ultra 7 255HX CPU and RTX 5070 Laptop GPU can now be bought with an attractive $705 discount. The QHD gamer sports great perfor…",lenovo legion 5i gaming laptop with geforce rtx 5070 gets 705 discount deal courtesy of an ongoing sale on lenovos online store the wellequipped legion 5i 15 gaming laptop with a 20core intel core ultra 7 255hx cpu and rtx 5070 laptop gpu can now be bought with an attractive 705 discount the qhd gamer sports great perfor,lenovo legion 5i gaming laptop geforce rtx 5070 gets 705 discount deal courtesy ongoing sale lenovos online store wellequipped legion 5i 15 gaming laptop 20core intel core ultra 7 255hx cpu rtx 5070 laptop gpu bought attractive 705 discount qhd gamer sports great perfor,0.147,0.0,0.853,0.8591,Positive
AAPL,Dealnews.com,SanDisk Memory Deals at Woot for From $10 + free shipping w/ Prime,These are all factory reconditioned and come with a 90-day Woot limited warranty. We've pictured the SanDisk Ultra Plus 512GB microSDXC Memory Card for $35 ($45 less than you'd pay for a factory sealed version). Buy Now at Woot! An Amazon Company,2026-02-22,https://www.dealnews.com/San-Disk-Memory-Deals-at-Woot-for-From-10-free-shipping-w-Prime/21811819.html,SanDisk Memory Deals at Woot for From $10 + free shipping w/ Prime These are all factory reconditioned and come with a 90-day Woot limited warranty. We've pictured the SanDisk Ultra Plus 512GB microSDXC Memory Card for $35 ($45 less than you'd pay for a factory sealed version). Buy Now at Woot! An Amazon Company,sandisk memory deals at woot for from 10 free shipping w prime these are all factory reconditioned and come with a 90day woot limited warranty weve pictured the sandisk ultra plus 512gb microsdxc memory card for 35 45 less than youd pay for a factory sealed version buy now at woot an amazon company,sandisk memory deals woot 10 free shipping w prime factory reconditioned come 90day woot limited warranty weve pictured sandisk ultra plus 512gb microsdxc memory card 35 45 less youd pay factory sealed version buy woot amazon company,0.211,0.048,0.741,0.885,Positive
AAPL,Dealnews.com,SanDisk Memory Deals at Woot for From $10 + free shipping w/ Prime,These are all factory reconditioned and come with a 90-day Woot limited warranty. We've pictured the SanDisk Ultra Plus 512GB microSDXC Memory Card for $35 ($45 less than you'd pay for a factory sealed version). Buy Now at Woot! An Amazon Company,2026-02-22,https://www.dealnews.com/San-Disk-Memory-Deals-at-Woot-for-From-10-free-shipping-w-Prime/21811819.html,SanDisk Memory Deals at Woot for From $10 + free shipping w/ Prime These are all factory reconditioned and come with a 90-day Woot limited warranty. We've pictured the SanDisk Ultra Plus 512GB microSDXC Memory Card for $35 ($45 less than you'd pay for a factory sealed version). Buy Now at Woot! An Amazon Company,sandisk memory deals at woot for from 10 free shipping w prime these are all factory reconditioned and come with a 90day woot limited warranty weve pictured the sandisk ultra plus 512gb microsdxc memory card for 35 45 less than youd pay for a factory sealed version buy now at woot an amazon company,sandisk memory deals woot 10 free shipping w prime factory reconditioned come 90day woot limited warranty weve pictured sandisk ultra plus 512gb microsdxc memory card 35 45 less youd pay factory sealed version buy woot amazon company,0.211,0.048,0.741,0.885,Positive
AAPL,Dealnews.com,Motorola Walkie Talkie Radio Packs at Woot: Up to 59% off + free shipping w/ Prime,"Save on these 2- and 3-pack 2-way radio options from Motorola, with prices starting at just $17. We've pictured the Motorola T380 FRS Talkabout 2-Way Radio 2-Pack for $43 ($62 off). Shop Now at Woot! An Amazon Company",2026-02-22,https://www.dealnews.com/Motorola-Walkie-Talkie-Radio-Packs-at-Woot-Up-to-59-off-free-shipping-w-Prime/21811818.html,"Motorola Walkie Talkie Radio Packs at Woot: Up to 59% off + free shipping w/ Prime Save on these 2- and 3-pack 2-way radio options from Motorola, with prices starting at just $17. We've pictured the Motorola T380 FRS Talkabout 2-Way Radio 2-Pack for $43 ($62 off). Shop Now at Woot! An Amazon Company",motorola walkie talkie radio packs at woot up to 59 off free shipping w prime save on these 2 and 3pack 2way radio options from motorola with prices starting at just 17 weve pictured the motorola t380 frs talkabout 2way radio 2pack for 43 62 off shop now at woot an amazon company,motorola walkie talkie radio packs woot 59 free shipping w prime save 2 3pack 2way radio options motorola prices starting 17 weve pictured motorola t380 frs talkabout 2way radio 2pack 43 62 shop woot amazon company,0.223,0.0,0.777,0.9153,Positive
