ticker,source,title,description,published_at,url,full_text,cleaned_text,analysis_text,pos,neg,neu,compound,sentiment
AAPL,9to5Mac,One more iPhone 17 model launches next week: Here’s every new feature,"Apple is launching new products next week, as confirmed this morning by CEO Tim Cook. iPhone 17e will be one of those launches, here are the new features to expect.



 more…",2026-02-26,https://9to5mac.com/2026/02/26/one-more-iphone-17-model-launches-next-week-heres-every-new-feature/,"One more iPhone 17 model launches next week: Here’s every new feature Apple is launching new products next week, as confirmed this morning by CEO Tim Cook. iPhone 17e will be one of those launches, here are the new features to expect.



 more…",one more iphone 17 model launches next week heres every new feature apple is launching new products next week as confirmed this morning by ceo tim cook iphone 17e will be one of those launches here are the new features to expect more,one iphone 17 model launches next week heres every new feature apple launching new products next week confirmed morning ceo tim cook iphone 17e one launches new features expect,0.04856249317526817,0.014708295464515686,0.9367292523384094,0.03385419771075249,neutral
AAPL,Gizmodo.com,Tim Cook Teases ‘Big Week’ of Announcements Starting Next Monday,Get your credit cards ready.,2026-02-26,https://gizmodo.com/tim-cook-teases-big-week-of-announcements-starting-next-monday-2000727023,Tim Cook Teases ‘Big Week’ of Announcements Starting Next Monday Get your credit cards ready.,tim cook teases big week of announcements starting next monday get your credit cards ready,tim cook teases big week announcements starting next monday get credit cards ready,0.0371893048286438,0.04402714595198631,0.9187836050987244,-0.006837841123342514,neutral
AAPL,Wccftech,Tim Cook Confirms Next Week Is Apple’s “Big Week”,"Apple is gearing up for one of its most launch-heavy windows of the year next week, when it might launch its much-anticipated low-cost MacBook as well as the iPhone 17e along with the M5 Pro/M5 Max MacBook Pro, Apple Studio Displays, and possibly an iPad or t…",2026-02-26,https://wccftech.com/tim-cook-confirms-next-week-is-apples-big-week/,"Tim Cook Confirms Next Week Is Apple’s “Big Week” Apple is gearing up for one of its most launch-heavy windows of the year next week, when it might launch its much-anticipated low-cost MacBook as well as the iPhone 17e along with the M5 Pro/M5 Max MacBook Pro, Apple Studio Displays, and possibly an iPad or t…",tim cook confirms next week is apples big week apple is gearing up for one of its most launchheavy windows of the year next week when it might launch its muchanticipated lowcost macbook as well as the iphone 17e along with the m5 prom5 max macbook pro apple studio displays and possibly an ipad or t,tim cook confirms next week apples big week apple gearing one launchheavy windows year next week might launch muchanticipated lowcost macbook well iphone 17e along m5 prom5 max macbook pro apple studio displays possibly ipad,0.42414307594299316,0.014412293210625648,0.5614446997642517,0.4097307827323675,neutral
AAPL,MacRumors,Apple Teases 'A Big Week Ahead' With Announcements Starting Monday,"Apple CEO Tim Cook today teased ""a big week ahead,"" with announcements starting Monday. His post included an #AppleLaunch hashtag with a colorful Apple logo, along with a short video that ultimately shows an Apple logo on the lid of a Mac.





Apple is repor…",2026-02-26,https://www.macrumors.com/2026/02/26/apple-teases-a-big-week-ahead/,"Apple Teases 'A Big Week Ahead' With Announcements Starting Monday Apple CEO Tim Cook today teased ""a big week ahead,"" with announcements starting Monday. His post included an #AppleLaunch hashtag with a colorful Apple logo, along with a short video that ultimately shows an Apple logo on the lid of a Mac.





Apple is repor…",apple teases a big week ahead with announcements starting monday apple ceo tim cook today teased a big week ahead with announcements starting monday his post included an applelaunch hashtag with a colorful apple logo along with a short video that ultimately shows an apple logo on the lid of a mac apple is repor,apple teases big week ahead announcements starting monday apple ceo tim cook today teased big week ahead announcements starting monday post included applelaunch hashtag colorful apple logo along short video ultimately shows apple logo lid mac apple repor,0.050416477024555206,0.03685757890343666,0.9127259850502014,0.013558898121118546,neutral
AAPL,9to5Mac,"New Apple product launch week starts Monday, Tim Cook confirms",Apple CEO Tim Cook just confirmed that the company will announce new products starting “Monday morning.” This will be the start of a release cycle that includes a press “experience” on Wednesday. 9to5Mac’s Chance Miller will be in attendance in New York City.…,2026-02-26,https://9to5mac.com/2026/02/26/new-apple-product-launch-starts-monday-tim-cook-confirms/,"New Apple product launch week starts Monday, Tim Cook confirms Apple CEO Tim Cook just confirmed that the company will announce new products starting “Monday morning.” This will be the start of a release cycle that includes a press “experience” on Wednesday. 9to5Mac’s Chance Miller will be in attendance in New York City.…",new apple product launch week starts monday tim cook confirms apple ceo tim cook just confirmed that the company will announce new products starting monday morning this will be the start of a release cycle that includes a press experience on wednesday 9to5macs chance miller will be in attendance in new york city,new apple product launch week starts monday tim cook confirms apple ceo tim cook confirmed company announce new products starting monday morning start release cycle includes press experience wednesday 9to5macs chance miller attendance new york city,0.03629646822810173,0.018826784566044807,0.9448767304420471,0.017469683662056923,neutral
AAPL,MacRumors,Apple Reportedly Agrees to 100% Price Hike on Samsung Memory Chips,"Apple has agreed to pay Samsung twice as much for the LPDDR5X memory chips that it needs for ongoing iPhone 17 production, claims a report from Korean outlet Dealsite.





According to the report's sources, Apple recently held emergency meetings with Samsung…",2026-02-26,https://www.macrumors.com/2026/02/26/apple-agrees-100-price-hike-samsung-ram/,"Apple Reportedly Agrees to 100% Price Hike on Samsung Memory Chips Apple has agreed to pay Samsung twice as much for the LPDDR5X memory chips that it needs for ongoing iPhone 17 production, claims a report from Korean outlet Dealsite.





According to the report's sources, Apple recently held emergency meetings with Samsung…",apple reportedly agrees to 100 price hike on samsung memory chips apple has agreed to pay samsung twice as much for the lpddr5x memory chips that it needs for ongoing iphone 17 production claims a report from korean outlet dealsite according to the reports sources apple recently held emergency meetings with samsung,apple reportedly agrees 100 price hike samsung memory chips apple agreed pay samsung twice much lpddr5x memory chips needs ongoing iphone 17 production claims report korean outlet dealsite according reports sources apple recently held emergency meetings samsung,0.07781869918107986,0.8623479008674622,0.059833403676748276,-0.7845292016863823,negative
AAPL,Applech2.com,Apple、最新のmacOS 26 TahoeやiOS/iPadOS 26、visionOS 26で「Sony Alpha ILCE-7M5 (α7 V)」デジタルカメラのRAWフォーマットをネイティブサポート。,"Appleが最新のmacOS 26 TahoeやiOS/iPadOS 26、visionOS 26で「Sony Alpha ILCE-7M5 (α7 V)」デジタルカメラのRAWフォーマットをネイティブサポートしていま […]
The post Apple、最新のmacOS 26 TahoeやiOS/iPadOS 26、visionOS 26で「Sony Alpha ILCE-7M5 (α7 V)」デジタルカメラのRAWフォーマットをネイティブサポート。 first appeared on AAPL Ch..",2026-02-26,https://applech2.com/archives/20260226-macos-26-tahoe-and-ios-26-support-sony-alpha-ilce-7m5-raw.html,"Apple、最新のmacOS 26 TahoeやiOS/iPadOS 26、visionOS 26で「Sony Alpha ILCE-7M5 (α7 V)」デジタルカメラのRAWフォーマットをネイティブサポート。 Appleが最新のmacOS 26 TahoeやiOS/iPadOS 26、visionOS 26で「Sony Alpha ILCE-7M5 (α7 V)」デジタルカメラのRAWフォーマットをネイティブサポートしていま […]
The post Apple、最新のmacOS 26 TahoeやiOS/iPadOS 26、visionOS 26で「Sony Alpha ILCE-7M5 (α7 V)」デジタルカメラのRAWフォーマットをネイティブサポート。 first appeared on AAPL Ch..",applemacos 26 tahoeiosipados 26visionos 26sony alpha ilce7m5 7 vraw applemacos 26 tahoeiosipados 26visionos 26sony alpha ilce7m5 7 vraw the post applemacos 26 tahoeiosipados 26visionos 26sony alpha ilce7m5 7 vraw first appeared on aapl ch,applemacos 26 tahoeiosipados 26visionos 26sony alpha ilce7m5 7 vraw applemacos 26 tahoeiosipados 26visionos 26sony alpha ilce7m5 7 vraw post applemacos 26 tahoeiosipados 26visionos 26sony alpha ilce7m5 7 vraw first appeared aapl ch,0.024604622274637222,0.03334997221827507,0.9420453906059265,-0.008745349943637848,neutral
AAPL,Livemint,"Apple in talks with ICICI Bank, HDFC Bank and Axis Bank to start payment service in India: Report",Apple Inc. is in discussions with key Indian banks and global card networks in preparation to start Apple Pay in the world’s most populous country.,2026-02-26,https://www.livemint.com/companies/news/apple-in-talks-with-icici-bank-hdfc-bank-and-axis-bank-to-start-payment-service-in-india-11772089475257.html,"Apple in talks with ICICI Bank, HDFC Bank and Axis Bank to start payment service in India: Report Apple Inc. is in discussions with key Indian banks and global card networks in preparation to start Apple Pay in the world’s most populous country.",apple in talks with icici bank hdfc bank and axis bank to start payment service in india report apple inc is in discussions with key indian banks and global card networks in preparation to start apple pay in the worlds most populous country,apple talks icici bank hdfc bank axis bank start payment service india report apple inc discussions key indian banks global card networks preparation start apple pay worlds populous country,0.3985975980758667,0.009025292471051216,0.5923771262168884,0.3895723056048155,neutral
AAPL,Applech2.com,iPhone/iPad向けにリリースされていたステルスアクションゲーム「HITMAN World of Assassination」が16GB RAM以上のApple Silicon Macに対応。,"iPhone/iPad向けにリリースされていたステルスアクションゲーム「HITMAN World of Assassination」がApple Silicon Macに対応しています。詳細は以下から。 　デンマークの […]
The post iPhone/iPad向けにリリースされていたステルスアクションゲーム「HITMAN World of Assassination」が16GB RAM以上のApple Silicon Macに対応。 first appeared on AAPL Ch..",2026-02-25,https://applech2.com/archives/20260226-hitman-world-of-assassination-support-mac.html,"iPhone/iPad向けにリリースされていたステルスアクションゲーム「HITMAN World of Assassination」が16GB RAM以上のApple Silicon Macに対応。 iPhone/iPad向けにリリースされていたステルスアクションゲーム「HITMAN World of Assassination」がApple Silicon Macに対応しています。詳細は以下から。 　デンマークの […]
The post iPhone/iPad向けにリリースされていたステルスアクションゲーム「HITMAN World of Assassination」が16GB RAM以上のApple Silicon Macに対応。 first appeared on AAPL Ch..",iphoneipadhitman world of assassination16gb ramapple silicon mac iphoneipadhitman world of assassinationapple silicon mac the post iphoneipadhitman world of assassination16gb ramapple silicon mac first appeared on aapl ch,iphoneipadhitman world assassination16gb ramapple silicon mac iphoneipadhitman world assassinationapple silicon mac post iphoneipadhitman world assassination16gb ramapple silicon mac first appeared aapl ch,0.02952772192656994,0.0202626995742321,0.9502096176147461,0.009265022352337837,neutral
AAPL,Yahoo Entertainment,"Ken Griffin, Ray Dalio, and Warren Buffett All Sold More Apple Stock. Should You?",,2026-02-25,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_5e4a8524-21ec-41a3-8d84-324bdb15d901,"Ken Griffin, Ray Dalio, and Warren Buffett All Sold More Apple Stock. Should You?",ken griffin ray dalio and warren buffett all sold more apple stock should you,ken griffin ray dalio warren buffett sold apple stock,0.13680295646190643,0.01115536130964756,0.8520417213439941,0.12564759515225887,neutral
AAPL,Macworld,Tim Cook sums up Steve Jobs in just four words,"Macworld







Apple boss Tim Cook joined the company in 1998, and has achieved an extraordinary amount in the years since: he has pushed Apple’s profits into the stratosphere, and become a billionaire in the process. But it turns out that the decision to t…",2026-02-25,https://www.macworld.com/article/3071217/tim-cook-sums-up-steve-jobs-in-just-four-words.html,"Tim Cook sums up Steve Jobs in just four words Macworld







Apple boss Tim Cook joined the company in 1998, and has achieved an extraordinary amount in the years since: he has pushed Apple’s profits into the stratosphere, and become a billionaire in the process. But it turns out that the decision to t…",tim cook sums up steve jobs in just four words macworld apple boss tim cook joined the company in 1998 and has achieved an extraordinary amount in the years since he has pushed apples profits into the stratosphere and become a billionaire in the process but it turns out that the decision to t,tim cook sums steve jobs four words macworld apple boss tim cook joined company 1998 achieved extraordinary amount years since pushed apples profits stratosphere become billionaire process turns decision,0.16840876638889313,0.02155078388750553,0.8100404739379883,0.1468579825013876,neutral
AAPL,Macdailynews.com,Apple CEO Tim Cook ‘lied through his teeth’ about bringing iPhone production to America – White House trade adviser Navarro,"White House trade adviser Peter Navarro accused Apple CEO Tim Cook of lying about plans to shift iPhone production from China to America…
The post Apple CEO Tim Cook ‘lied through his teeth’ about bringing iPhone production to America – White House trade advi…",2026-02-25,https://macdailynews.com/2026/02/25/apple-ceo-tim-cook-lied-through-his-teeth-about-bringing-iphone-production-to-america-white-house-trade-adviser-navarro/,"Apple CEO Tim Cook ‘lied through his teeth’ about bringing iPhone production to America – White House trade adviser Navarro White House trade adviser Peter Navarro accused Apple CEO Tim Cook of lying about plans to shift iPhone production from China to America…
The post Apple CEO Tim Cook ‘lied through his teeth’ about bringing iPhone production to America – White House trade advi…",apple ceo tim cook lied through his teeth about bringing iphone production to america white house trade adviser navarro white house trade adviser peter navarro accused apple ceo tim cook of lying about plans to shift iphone production from china to america the post apple ceo tim cook lied through his teeth about bringing iphone production to america white house trade advi,apple ceo tim cook lied teeth bringing iphone production america white house trade adviser navarro white house trade adviser peter navarro accused apple ceo tim cook lying plans shift iphone production china america post apple ceo tim cook lied teeth bringing iphone production america white house trade advi,0.04551213979721069,0.5413714051246643,0.413116455078125,-0.4958592653274536,negative
AAPL,Memeorandum.com,"Tim Cook 'lied through his teeth' about bringing iPhone production to US, Trump trade adviser tells 'Pod Force One' (Josh Christenson/New York Post)","Josh Christenson / New York Post:
Tim Cook ‘lied through his teeth’ about bringing iPhone production to US, Trump trade adviser tells ‘Pod Force One’  —  White House trade adviser Peter Navarro accused Apple's Tim Cook of fibbing about his company bringing iP…",2026-02-25,https://www.memeorandum.com/260225/p31,"Tim Cook 'lied through his teeth' about bringing iPhone production to US, Trump trade adviser tells 'Pod Force One' (Josh Christenson/New York Post) Josh Christenson / New York Post:
Tim Cook ‘lied through his teeth’ about bringing iPhone production to US, Trump trade adviser tells ‘Pod Force One’  —  White House trade adviser Peter Navarro accused Apple's Tim Cook of fibbing about his company bringing iP…",tim cook lied through his teeth about bringing iphone production to us trump trade adviser tells pod force one josh christensonnew york post josh christenson new york post tim cook lied through his teeth about bringing iphone production to us trump trade adviser tells pod force one white house trade adviser peter navarro accused apples tim cook of fibbing about his company bringing ip,tim cook lied teeth bringing iphone production us trump trade adviser tells pod force one josh christensonnew york post josh christenson new york post tim cook lied teeth bringing iphone production us trump trade adviser tells pod force one white house trade adviser peter navarro accused apples tim cook fibbing company bringing ip,0.025167221203446388,0.5865203142166138,0.3883124589920044,-0.5613530930131674,negative
AAPL,Vercel.app,Letters to a Young Creator,"Letters to a Young Creator is a collection of honest perspectives on what it takes to make something great, written by people who have done it before.  Featuring Tim Cook, Jony Ive, Bob Iger, Paola Antonelli, Jon M. Chu, Es Devlin, and many, many more.",2026-02-25,https://ltyc-digital.vercel.app/,"Letters to a Young Creator Letters to a Young Creator is a collection of honest perspectives on what it takes to make something great, written by people who have done it before.  Featuring Tim Cook, Jony Ive, Bob Iger, Paola Antonelli, Jon M. Chu, Es Devlin, and many, many more.",letters to a young creator letters to a young creator is a collection of honest perspectives on what it takes to make something great written by people who have done it before featuring tim cook jony ive bob iger paola antonelli jon m chu es devlin and many many more,letters young creator letters young creator collection honest perspectives takes make something great written people done featuring tim cook jony ive bob iger paola antonelli jon chu es devlin many many,0.06753269582986832,0.024899886921048164,0.9075673818588257,0.04263280890882015,neutral
AAPL,New York Post,"Tim Cook ‘lied through his teeth’ about bringing iPhone production to US, Trump trade adviser tells ‘Pod Force One’","Tim Cook is ""the king of evading tariffs,"" President Trump's senior trade counselor told The Post's Miranda Devine.",2026-02-25,https://nypost.com/2026/02/25/us-news/tim-cook-lied-through-his-teeth-about-bringing-iphone-production-to-us-navarro-sez/,"Tim Cook ‘lied through his teeth’ about bringing iPhone production to US, Trump trade adviser tells ‘Pod Force One’ Tim Cook is ""the king of evading tariffs,"" President Trump's senior trade counselor told The Post's Miranda Devine.",tim cook lied through his teeth about bringing iphone production to us trump trade adviser tells pod force one tim cook is the king of evading tariffs president trumps senior trade counselor told the posts miranda devine,tim cook lied teeth bringing iphone production us trump trade adviser tells pod force one tim cook king evading tariffs president trumps senior trade counselor told posts miranda devine,0.07939191907644272,0.03331929072737694,0.8872888684272766,0.04607262834906578,neutral
AAPL,Business Insider,"Michael Saylor defends bitcoin's plunge by comparing it to Apple's 'valley of despair,' which preceded a huge rebound","Michael Saylor likened bitcoin's trajectory to that of Apple stock, which was stuck in a rut before investors acknowledged the dominance of the iPhone.",2026-02-25,https://www.businessinsider.com/bitcoin-price-michael-saylor-apple-rebound-crypto-btc-aapl-2026-2,"Michael Saylor defends bitcoin's plunge by comparing it to Apple's 'valley of despair,' which preceded a huge rebound Michael Saylor likened bitcoin's trajectory to that of Apple stock, which was stuck in a rut before investors acknowledged the dominance of the iPhone.",michael saylor defends bitcoins plunge by comparing it to apples valley of despair which preceded a huge rebound michael saylor likened bitcoins trajectory to that of apple stock which was stuck in a rut before investors acknowledged the dominance of the iphone,michael saylor defends bitcoins plunge comparing apples valley despair preceded huge rebound michael saylor likened bitcoins trajectory apple stock stuck rut investors acknowledged dominance iphone,0.07157335430383682,0.734575629234314,0.19385099411010742,-0.6630022749304771,negative
AAPL,Ibtimes.com.au,"Apple (AAPL) Stock Climbs to $272 on Rebound Momentum, Record Q1 Results and Upcoming iPhone 17e Fuel Optimism","Apple Inc.'s stock has rebounded strongly in late February 2026, closing at $272.14 on February 24 after gaining 2.24%, as investors focus on the company's record fiscal first-quarter performance, accelerating App Store growth, and anticipation for the iPhone…",2026-02-25,https://www.ibtimes.com.au/apple-aapl-stock-climbs-272-rebound-momentum-record-q1-results-upcoming-iphone-17e-fuel-1862052,"Apple (AAPL) Stock Climbs to $272 on Rebound Momentum, Record Q1 Results and Upcoming iPhone 17e Fuel Optimism Apple Inc.'s stock has rebounded strongly in late February 2026, closing at $272.14 on February 24 after gaining 2.24%, as investors focus on the company's record fiscal first-quarter performance, accelerating App Store growth, and anticipation for the iPhone…",apple aapl stock climbs to 272 on rebound momentum record q1 results and upcoming iphone 17e fuel optimism apple incs stock has rebounded strongly in late february 2026 closing at 27214 on february 24 after gaining 224 as investors focus on the companys record fiscal firstquarter performance accelerating app store growth and anticipation for the iphone,apple aapl stock climbs 272 rebound momentum record q1 results upcoming iphone 17e fuel optimism apple incs stock rebounded strongly late february 2026 closing 27214 february 24 gaining 224 investors focus companys record fiscal firstquarter performance accelerating app store growth anticipation iphone,0.9318118095397949,0.04602465778589249,0.02216346561908722,0.8857871517539024,positive
